id,year,fare,dist,passen,concen
173,1997,177,1408,314,0.2522999942302704
173,1998,176,1408,347,0.41589999198913574
173,1999,155,1408,450,0.4803999960422516
173,2000,172,1408,403,0.47110000252723694
174,1997,183,2297,552,0.20729999244213104
174,1998,193,2297,584,0.18520000576972961
174,1999,185,2297,680,0.16049998998641968
174,2000,193,2297,764,0.19179999828338623
175,1997,271,2458,737,0.4162999987602234
175,1998,252,2458,832,0.41759997606277466
175,1999,256,2458,1053,0.3702000081539154
175,2000,255,2458,1107,0.45089998841285706
176,1997,182,2441,310,0.3034000098705292
176,1998,194,2441,265,0.3302000164985657
176,1999,220,2441,303,0.2670000195503235
176,2000,240,2441,340,0.22930000722408295
177,1997,190,2337,479,0.25519999861717224
177,1998,204,2337,510,0.27969998121261597
177,1999,199,2337,570,0.21299999952316284
177,2000,209,2337,589,0.2298000007867813
178,1997,108,737,1057,0.5501999855041504
178,1998,115,737,1058,0.6256999969482422
178,1999,107,737,942,0.5525999665260315
178,2000,129,737,1083,0.47540000081062317
179,1997,115,842,888,0.5741999745368958
179,1998,110,842,984,0.6384999752044678
179,1999,103,842,1226,0.6028000116348267
179,2000,116,842,1143,0.5759999752044678
180,1997,138,883,243,0.8119999766349792
180,1998,143,883,147,0.698199987411499
180,1999,125,883,326,0.9023999571800232
180,2000,150,883,239,0.8907999992370605
181,1997,104,383,224,0.7219000458717346
181,1998,106,383,224,0.6373000144958496
181,1999,121,383,184,0.5315000414848328
181,2000,154,383,173,0.5476999878883362
182,1997,146,253,141,0.9754000306129456
182,1998,155,253,118,0.9898999929428101
182,1999,185,253,109,0.9801000356674194
182,2000,241,253,84,0.9728000164031982
183,1997,123,570,430,0.5407000184059143
183,1998,128,570,444,0.5515000224113464
183,1999,123,570,469,0.5564000010490417
183,2000,135,570,434,0.6342999935150146
184,1997,198,597,224,0.5216000080108643
184,1998,161,597,279,0.5041000247001648
184,1999,163,597,286,0.4438000023365021
184,2000,185,597,262,0.4388999938964844
185,1997,159,626,143,0.33490002155303955
185,1998,152,626,178,0.6126999855041504
185,1999,149,626,175,0.6960999965667725
185,2000,163,626,183,0.6698000431060791
186,1997,118,570,354,0.5691999793052673
186,1998,129,570,334,0.5954000353813171
186,1999,131,570,324,0.5304000377655029
186,2000,131,570,364,0.5602999925613403
187,1997,208,1818,149,0.2393999993801117
187,1998,197,1818,170,0.21860000491142273
187,1999,184,1818,198,0.3879999816417694
187,2000,206,1818,179,0.384799987077713
188,1997,68,321,377,0.9473000168800354
188,1998,69,321,376,0.9606999754905701
188,1999,65,321,387,0.9694000482559204
188,2000,72,321,394,0.9630999565124512
189,1997,261,862,259,0.5590000152587891
189,1998,255,862,283,0.642300009727478
189,1999,208,862,381,0.35669997334480286
189,2000,212,862,368,0.42169997096061707
190,1997,88,478,219,0.7037000060081482
190,1998,97,478,274,0.7305999994277954
190,1999,102,478,255,0.7208000421524048
190,2000,108,478,377,0.4966999888420105
191,1997,112,411,152,0.45249998569488525
191,1998,116,411,122,0.41589999198913574
191,1999,100,411,198,0.5139999985694885
191,2000,123,411,143,0.6040999889373779
192,1997,94,460,273,0.767799973487854
192,1998,102,460,277,0.7937999963760376
192,1999,98,460,302,0.8118000030517578
192,2000,101,460,311,0.8091999888420105
193,1997,119,937,186,0.905500054359436
193,1998,118,937,140,0.7669000029563904
193,1999,128,937,146,0.8526999950408936
193,2000,138,937,119,0.7405999898910522
194,1997,210,650,172,0.671500027179718
194,1998,196,650,190,0.7678999900817871
194,1999,230,650,175,0.7651999592781067
194,2000,240,650,199,0.7283999919891357
195,1997,86,520,244,0.8622000217437744
195,1998,95,520,226,0.8479000329971313
195,1999,96,520,248,0.8852999806404114
195,2000,99,520,265,0.879800021648407
196,1997,110,675,217,0.43400001525878906
196,1998,121,675,214,0.5127000212669373
196,1999,118,675,280,0.5527999997138977
196,2000,124,675,312,0.539900004863739
197,1997,119,736,213,0.512499988079071
197,1998,124,736,212,0.5151000022888184
197,1999,132,736,242,0.5324000120162964
197,2000,121,736,279,0.563800036907196
198,1997,69,344,674,0.5943000316619873
198,1998,68,344,742,0.5461000204086304
198,1999,71,344,738,0.5945999622344971
198,2000,78,344,729,0.6154999732971191
199,1997,64,335,141,0.9746000170707703
199,1998,71,335,151,0.9625999927520752
199,1999,71,335,147,0.984499990940094
199,2000,72,335,162,0.9839000105857849
200,1997,58,291,356,0.5595999956130981
200,1998,70,291,360,0.5442000031471252
200,1999,64,291,404,0.5047000050544739
200,2000,69,291,405,0.5049999952316284
201,1997,122,522,281,0.951200008392334
201,1998,125,522,281,0.95169997215271
201,1999,126,522,259,0.9480000138282776
201,2000,143,522,225,0.9530999660491943
202,1997,69,399,779,0.5339000225067139
202,1998,69,399,888,0.5691999793052673
202,1999,68,399,904,0.5011000037193298
202,2000,80,399,831,0.5099999904632568
203,1997,58,287,374,0.6873999834060669
203,1998,60,287,382,0.6150999665260315
203,1999,60,287,427,0.6453999876976013
203,2000,66,287,445,0.6772000193595886
204,1997,176,396,331,0.8756999969482422
204,1998,182,396,293,0.8784999847412109
204,1999,197,396,257,0.8944000005722046
204,2000,210,396,212,0.9307000041007996
205,1997,229,727,448,0.8966000080108643
205,1998,219,727,440,0.8830999732017517
205,1999,233,727,473,0.9146000146865845
205,2000,271,727,389,0.9205999970436096
206,1997,211,867,2471,0.4634999930858612
206,1998,219,867,2167,0.4909000098705292
206,1999,271,867,1928,0.4868999719619751
206,2000,243,867,2309,0.42890000343322754
207,1997,280,752,347,0.8822000026702881
207,1998,293,752,341,0.9061000347137451
207,1999,256,752,413,0.8774999976158142
207,2000,263,752,374,0.8705999851226807
208,1997,252,563,414,0.8586000204086304
208,1998,231,563,359,0.8676999807357788
208,1999,219,563,481,0.7664999961853027
208,2000,251,563,402,0.8359999656677246
209,1997,249,1783,120,0.27250000834465027
209,1998,281,1783,106,0.5178999900817871
209,1999,311,1783,85,0.5024999976158142
209,2000,250,1783,139,0.40389999747276306
210,1997,158,640,365,0.6121000051498413
210,1998,153,640,429,0.6158999800682068
210,1999,136,640,524,0.6225999593734741
210,2000,195,640,323,0.4236999750137329
211,1997,352,1562,1057,0.6405999660491943
211,1998,319,1562,1164,0.6758000254631042
211,1999,319,1562,1135,0.6256999969482422
211,2000,364,1562,1216,0.5827000141143799
212,1997,243,1754,900,0.6733999848365784
212,1998,266,1754,862,0.6787000298500061
212,1999,258,1754,970,0.6974999904632568
212,2000,273,1754,1043,0.6377000212669373
213,1997,256,632,733,0.8716000318527222
213,1998,245,632,731,0.8664000034332275
213,1999,262,632,720,0.8511000275611877
213,2000,274,632,647,0.8533000349998474
214,1997,142,1237,841,0.474700003862381
214,1998,137,1237,1217,0.6061000227928162
214,1999,132,1237,1430,0.5701000094413757
214,2000,135,1237,1682,0.5670999884605408
215,1997,138,1249,663,0.7809999585151672
215,1998,136,1249,676,0.7555000185966492
215,1999,136,1249,767,0.7907000184059143
215,2000,142,1249,745,0.785800039768219
216,1997,208,646,173,0.5408000349998474
216,1998,168,646,203,0.5315000414848328
216,1999,168,646,161,0.6421999931335449
216,2000,154,646,241,0.8256999850273132
217,1997,345,1597,531,0.6941999793052673
217,1998,338,1597,594,0.6313999891281128
217,1999,317,1597,646,0.703499972820282
217,2000,317,1597,739,0.7258999347686768
218,1997,244,818,266,0.6198999881744385
218,1998,220,818,245,0.4850999712944031
218,1999,210,818,297,0.4781000018119812
218,2000,207,818,320,0.6254000067710876
219,1997,150,1012,255,0.5259999632835388
219,1998,144,1012,236,0.49650001525878906
219,1999,128,1012,277,0.4016999900341034
219,2000,132,1012,271,0.46970000863075256
220,1997,232,1258,325,0.47119998931884766
220,1998,223,1258,326,0.4511999785900116
220,1999,229,1258,338,0.48009997606277466
220,2000,228,1258,319,0.426800012588501
221,1997,334,2611,1523,0.39160001277923584
221,1998,290,2611,1800,0.41449999809265137
221,1999,364,2611,1374,0.4043000042438507
221,2000,366,2611,1592,0.3686000108718872
222,1997,232,1140,212,0.770799994468689
222,1998,189,1140,207,0.7246000170707703
222,1999,191,1140,249,0.6793000102043152
222,2000,211,1140,242,0.7825000286102295
223,1997,182,1258,850,0.7296000123023987
223,1998,185,1258,813,0.704800009727478
223,1999,190,1258,807,0.7204000353813171
223,2000,198,1258,760,0.7019999623298645
224,1997,219,860,336,0.7268000245094299
224,1998,213,860,293,0.7422000169754028
224,1999,195,860,336,0.6669000387191772
224,2000,223,860,334,0.6712999939918518
225,1997,343,1124,661,0.7726999521255493
225,1998,280,1124,730,0.8199999928474426
225,1999,220,1124,1007,0.7710999846458435
225,2000,247,1124,1010,0.7626000046730042
226,1997,119,739,115,0.7811000347137451
226,1998,129,739,126,0.6919999718666077
226,1999,107,739,169,0.6751999855041504
226,2000,101,739,204,0.6231000423431396
227,1997,174,944,265,0.48169997334480286
227,1998,172,944,208,0.46939998865127563
227,1999,162,944,215,0.49490001797676086
227,2000,251,944,161,0.4959000051021576
228,1997,179,1368,343,0.3011000156402588
228,1998,156,1368,403,0.2784000039100647
228,1999,156,1368,398,0.2888999879360199
228,2000,163,1368,428,0.3265000283718109
229,1997,129,185,6563,0.4099000096321106
229,1998,134,185,6415,0.4284000098705292
229,1999,139,185,7096,0.4343000054359436
229,2000,145,185,6883,0.4275999963283539
230,1997,160,468,210,0.8242999911308289
230,1998,170,468,183,0.8761000037193298
230,1999,169,468,197,0.7084999680519104
230,2000,192,468,180,0.4571000039577484
231,1997,126,1121,2021,0.8033000230789185
231,1998,123,1121,2039,0.7515000104904175
231,1999,118,1121,2260,0.6509999632835388
231,2000,129,1121,2306,0.5943000316619873
232,1997,146,280,1662,0.9077999591827393
232,1998,136,280,1782,0.8758999705314636
232,1999,145,280,2025,0.7972000241279602
232,2000,207,280,1602,0.7869000434875488
233,1997,238,2301,658,0.4415000081062317
233,1998,266,2301,527,0.4052000045776367
233,1999,236,2301,615,0.34689998626708984
233,2000,294,2301,538,0.3941999673843384
234,1997,217,496,632,0.9247000217437744
234,1998,217,496,628,0.8458000421524048
234,1999,193,496,730,0.9318000078201294
234,2000,237,496,641,0.9434999823570251
235,1997,339,2541,246,0.29670000076293945
235,1998,325,2541,259,0.4113999903202057
235,1999,382,2541,208,0.3158000111579895
235,2000,398,2541,225,0.3149999976158142
236,1997,193,612,537,0.628000020980835
236,1998,187,612,585,0.6441999673843384
236,1999,132,612,741,0.5081999897956848
236,2000,146,612,746,0.5849999785423279
237,1997,202,474,187,0.7752999663352966
237,1998,213,474,175,0.8587000370025635
237,1999,200,474,211,0.8077999949455261
237,2000,222,474,233,0.6597000360488892
238,1997,153,343,278,0.9283999800682068
238,1998,125,343,279,0.914400041103363
238,1999,152,343,243,0.9430999755859375
238,2000,172,343,334,0.7229000329971313
239,1997,324,2642,121,0.3261999785900116
239,1998,358,2642,104,0.44599997997283936
239,1999,375,2642,113,0.4058000147342682
239,2000,407,2642,118,0.44130000472068787
240,1997,289,2106,242,0.7069999575614929
240,1998,300,2106,274,0.6869999766349792
240,1999,311,2106,284,0.625
240,2000,300,2106,309,0.6394000053405762
241,1997,276,2588,490,0.287200003862381
241,1998,312,2588,434,0.43479999899864197
241,1999,331,2588,394,0.4564000070095062
241,2000,352,2588,463,0.4025000035762787
242,1997,460,2704,1548,0.6284999847412109
242,1998,382,2704,1811,0.5733000040054321
242,1999,453,2704,1709,0.5561999678611755
242,2000,488,2704,1815,0.49959999322891235
243,1997,459,2689,473,0.6744999885559082
243,1998,408,2689,550,0.657200038433075
243,1999,452,2689,530,0.7042999863624573
243,2000,522,2689,601,0.7094999551773071
244,1997,363,2592,212,0.31290000677108765
244,1998,403,2592,175,0.27570000290870667
244,1999,363,2592,209,0.22700001299381256
244,2000,410,2592,177,0.2622999846935272
245,1997,136,1222,193,0.6412999629974365
245,1998,138,1222,162,0.4959999918937683
245,1999,143,1222,147,0.48409998416900635
245,2000,153,1222,121,0.43630000948905945
246,1997,301,2497,552,0.41169998049736023
246,1998,299,2497,537,0.3630000054836273
246,1999,334,2497,527,0.32659998536109924
246,2000,363,2497,500,0.2817000150680542
247,1997,310,1046,344,0.719700038433075
247,1998,309,1046,338,0.7878000140190125
247,1999,336,1046,322,0.7254000306129456
247,2000,370,1046,319,0.7421000003814697
248,1997,137,1185,1103,0.5170999765396118
248,1998,126,1185,1034,0.5600000023841858
248,1999,125,1185,1226,0.45270001888275146
248,2000,133,1185,1224,0.5311999917030334
249,1997,141,406,3362,0.714400053024292
249,1998,126,406,3667,0.7757999897003174
249,1999,121,406,4052,0.637499988079071
249,2000,152,406,3625,0.6004000306129456
250,1997,149,1197,1037,0.7019999623298645
250,1998,152,1197,863,0.7373000383377075
250,1999,145,1197,1028,0.5174999833106995
250,2000,153,1197,863,0.5532000064849854
251,1997,206,473,329,0.465800017118454
251,1998,208,473,307,0.4683000147342682
251,1999,99,473,690,0.3513999879360199
251,2000,120,473,537,0.4104999899864197
252,1997,133,1167,157,0.5476999878883362
252,1998,126,1167,171,0.47450000047683716
252,1999,130,1167,182,0.47099998593330383
252,2000,115,1167,304,0.3569999933242798
253,1997,168,1989,215,0.36020001769065857
253,1998,180,1989,241,0.28380000591278076
253,1999,195,1989,227,0.31120002269744873
253,2000,166,1989,320,0.5058000087738037
254,1997,142,292,1133,0.5831000208854675
254,1998,125,292,1222,0.5703999996185303
254,1999,145,292,1141,0.590999960899353
254,2000,96,292,2022,0.4271000027656555
255,1997,116,1011,443,0.4081000089645386
255,1998,102,1011,552,0.5210999846458435
255,1999,111,1011,519,0.6384999752044678
255,2000,107,1011,700,0.3646000027656555
256,1997,196,279,224,0.9616999626159668
256,1998,201,279,215,0.9535999894142151
256,1999,213,279,178,0.9621999859809875
256,2000,255,279,161,0.9587999582290649
257,1997,136,1055,182,0.6327000260353088
257,1998,122,1055,224,0.538100004196167
257,1999,124,1055,273,0.5539000034332275
257,2000,107,1055,395,0.4204999804496765
258,1997,157,296,240,0.8440000414848328
258,1998,161,296,215,0.8519999980926514
258,1999,160,296,212,0.8607000112533569
258,2000,169,296,120,0.9003999829292297
259,1997,167,851,148,0.8773000240325928
259,1998,220,851,114,0.8698000311851501
259,1999,229,851,118,0.8913999795913696
259,2000,233,851,123,0.8680000305175781
260,1997,67,223,1652,0.9835000038146973
260,1998,67,223,1693,0.9905000329017639
260,1999,67,223,1855,0.9995999932289124
260,2000,71,223,1823,0.9994000196456909
261,1997,68,325,2154,0.9995999932289124
261,1998,73,325,2268,0.9923000335693359
261,1999,78,325,2329,0.9944000244140625
261,2000,83,325,2426,0.9939000010490417
262,1997,57,369,1159,0.6823999881744385
262,1998,61,369,1251,0.6690000295639038
262,1999,60,369,1357,0.6281000375747681
262,2000,66,369,1254,0.6340000033378601
263,1997,119,817,384,0.6897000074386597
263,1998,119,817,408,0.7433000206947327
263,1999,122,817,423,0.7608999609947205
263,2000,136,817,440,0.7398999929428101
264,1997,75,374,198,0.8924999833106995
264,1998,87,374,199,0.8119000196456909
264,1999,91,374,177,0.9065000414848328
264,2000,95,374,185,0.9248000383377075
265,1997,61,358,1474,0.9922000169754028
265,1998,70,358,1557,0.9837000370025635
265,1999,76,358,1568,0.9847000241279602
265,2000,81,358,1620,0.9833999872207642
266,1997,87,326,1537,0.9973999857902527
266,1998,83,326,1482,0.9979000091552734
266,1999,93,326,1380,0.9983000159263611
266,2000,105,326,1169,0.9980999827384949
267,1997,66,296,1264,0.9998000264167786
267,1998,68,296,1353,0.8222000002861023
267,1999,76,296,1273,0.9995999932289124
267,2000,83,296,1319,0.9995999932289124
268,1997,118,937,596,0.6764000058174133
268,1998,121,937,651,0.7287000417709351
268,1999,131,937,654,0.7750999927520752
268,2000,143,937,743,0.7250000238418579
269,1997,171,262,193,0.5196999907493591
269,1998,162,262,203,0.5652000308036804
269,1999,175,262,206,0.5327000021934509
269,2000,91,262,483,0.4571000039577484
270,1997,172,761,179,0.5236999988555908
270,1998,194,761,167,0.4847000241279602
270,1999,220,761,117,0.4731000065803528
270,2000,177,761,108,0.4975000023841858
271,1997,156,634,490,0.3449999988079071
271,1998,160,634,478,0.43619999289512634
271,1999,180,634,458,0.38019999861717224
271,2000,186,634,453,0.4320000112056732
272,1997,186,444,171,0.8454000353813171
272,1998,182,444,185,0.7958000302314758
272,1999,217,444,182,0.801800012588501
272,2000,167,444,187,0.7273000478744507
273,1997,254,599,572,0.5681999921798706
273,1998,253,599,626,0.5659000277519226
273,1999,256,599,618,0.5943000316619873
273,2000,248,599,644,0.621999979019165
274,1997,240,430,186,0.894599974155426
274,1998,233,430,192,0.905299961566925
274,1999,245,430,193,0.7176999449729919
274,2000,249,430,187,0.6362000107765198
275,1997,229,937,593,0.5131999850273132
275,1998,270,937,491,0.5547000169754028
275,1999,292,937,423,0.5188999772071838
275,2000,317,937,432,0.5418999791145325
276,1997,270,1339,181,0.6579000353813171
276,1998,274,1339,192,0.6272000074386597
276,1999,265,1339,233,0.5888999700546265
276,2000,288,1339,218,0.6495999693870544
277,1997,226,500,298,0.5099999904632568
277,1998,239,500,278,0.4847000241279602
277,1999,251,500,306,0.46709999442100525
277,2000,256,500,291,0.4690000116825104
278,1997,186,632,217,0.8245999813079834
278,1998,187,632,248,0.7795999646186829
278,1999,191,632,227,0.8561000227928162
278,2000,175,632,287,0.86080002784729
279,1997,239,643,199,0.8870999813079834
279,1998,239,643,216,0.9112000465393066
279,1999,245,643,252,0.9124000072479248
279,2000,269,643,223,0.9153000116348267
280,1997,252,914,222,0.7060999870300293
280,1998,259,914,246,0.5759999752044678
280,1999,281,914,254,0.5184000134468079
280,2000,315,914,264,0.44119998812675476
281,1997,204,428,151,0.9444999694824219
281,1998,203,428,163,0.8998000621795654
281,1999,216,428,154,0.890500009059906
281,2000,213,428,164,0.8758999705314636
282,1997,200,329,193,0.9035999774932861
282,1998,219,329,174,0.9283000230789185
282,1999,222,329,139,0.9051999449729919
282,2000,260,329,134,0.9130000472068787
283,1997,224,810,153,0.7597000002861023
